site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
476,4,3,7,-19757.5536804199,-10952.5823364258,-67.6628875732,0xB2D27242,0xD5376AEC,0xFFBC564D
477,5,3,7,-6068.8194274902,-28922.1354675293,622.6231384277,0xE84B2E3A,0x8F05DD52,0x026E9F86
478,6,3,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
479,7,3,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
480,0,4,7,-21148.1074829102,-26830.0464630127,-737.5690612793,0xAD63E47C,0x9731F41B,0xFD1E6E52
481,1,4,7,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
482,2,4,7,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
483,3,4,7,-19757.5536804199,-10952.5823364258,-67.6628875732,0xB2D27242,0xD5376AEC,0xFFBC564D
484,4,4,7,23305.5868377686,1576.1396789551,613.5385284424,0x5B09963B,0x062823C2,0x026589DD
485,5,4,7,-19757.5536804199,-10952.5823364258,-67.6628875732,0xB2D27242,0xD5376AEC,0xFFBC564D
486,6,4,7,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
487,7,4,7,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
488,0,5,7,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
489,1,5,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
490,2,5,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
491,3,5,7,-6068.8194274902,-28922.1354675293,622.6231384277,0xE84B2E3A,0x8F05DD52,0x026E9F86
492,4,5,7,-19757.5536804199,-10952.5823364258,-67.6628875732,0xB2D27242,0xD5376AEC,0xFFBC564D
493,5,5,7,-6068.8194274902,-28922.1354675293,622.6231384277,0xE84B2E3A,0x8F05DD52,0x026E9F86
494,6,5,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
495,7,5,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
496,0,6,7,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
497,1,6,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
498,2,6,7,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
499,3,6,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
500,4,6,7,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
501,5,6,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
502,6,6,7,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
503,7,6,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
504,0,7,7,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
505,1,7,7,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
506,2,7,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
507,3,7,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
508,4,7,7,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
509,5,7,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
510,6,7,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
511,7,7,7,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
